,umur,gender,occupation_group,nominal,periode_transaksi,kategori_nominal
7042,27,0,Pegawai Swasta,305000,2,Nominal rendah
7043,28,0,Pegawai Swasta,300000,2,Nominal rendah
7044,27,0,Pegawai Swasta,303000,2,Nominal rendah
7045,27,0,Pegawai Swasta,303000,2,Nominal rendah
7046,34,0,Pegawai Swasta,420000,2,Nominal rendah
7047,28,0,Pegawai Swasta,300000,2,Nominal rendah
7048,28,1,Pegawai Swasta,100000,2,Nominal rendah
7049,30,1,Pegawai Swasta,225000,2,Nominal rendah
7050,28,0,Pegawai Swasta,300000,2,Nominal rendah
7051,27,0,Pegawai Swasta,370000,2,Nominal rendah
7052,23,0,Pegawai Swasta,200000,2,Nominal rendah
7053,30,1,Pegawai Swasta,225000,2,Nominal rendah
7054,25,1,Pegawai Swasta,50000,2,Nominal rendah
7055,28,0,Pegawai Swasta,300000,2,Nominal rendah
7056,29,0,Pegawai Swasta,330283,2,Nominal rendah
7057,28,1,Pegawai Swasta,150000,2,Nominal rendah
7058,27,0,Pegawai Swasta,285000,2,Nominal rendah
7059,27,0,Pegawai Swasta,285000,2,Nominal rendah
7060,27,0,Pegawai Swasta,175000,2,Nominal rendah
7061,30,1,Pegawai Swasta,225000,2,Nominal rendah
7062,28,1,Pegawai Swasta,150000,2,Nominal rendah
7063,28,0,Pegawai Swasta,300000,2,Nominal rendah
7064,27,0,Pegawai Swasta,280000,2,Nominal rendah
7065,27,0,Pegawai Swasta,280000,2,Nominal rendah
7066,28,0,Pegawai Swasta,300000,2,Nominal rendah
7067,25,1,Pegawai Swasta,20000,2,Nominal rendah
7068,25,1,Pegawai Swasta,34500,2,Nominal rendah
7069,27,1,Pegawai Swasta,720000,2,Nominal rendah
7070,30,1,Pegawai Swasta,225000,2,Nominal rendah
7071,29,0,Pegawai Swasta,45000,1,Nominal rendah
7072,27,0,Pegawai Swasta,45000,1,Nominal rendah
7073,30,1,Pegawai Swasta,225000,1,Nominal rendah
7074,29,0,Pegawai Swasta,90000,1,Nominal rendah
7075,27,0,Pegawai Swasta,385000,1,Nominal rendah
7076,27,0,Pegawai Swasta,385000,1,Nominal rendah
7077,28,0,Pegawai Swasta,300000,2,Nominal rendah
7078,25,1,Pegawai Swasta,50000,2,Nominal rendah
7079,30,1,Pegawai Swasta,225000,2,Nominal rendah
7080,27,0,Pegawai Swasta,390000,2,Nominal rendah
7081,28,0,Pegawai Swasta,300000,2,Nominal rendah
7082,23,0,Pegawai Swasta,300000,0,Nominal rendah
7083,28,0,Pegawai Swasta,300000,0,Nominal rendah
7084,30,1,Pegawai Swasta,215000,0,Nominal rendah
7085,27,0,Pegawai Swasta,280000,0,Nominal rendah
7086,27,0,Pegawai Swasta,280000,0,Nominal rendah
7087,39,0,IT,1000000,2,Nominal rendah
7088,36,0,IT,750000,2,Nominal rendah
7089,34,0,IT,500000,2,Nominal rendah
7090,34,0,IT,500000,2,Nominal rendah
7091,28,0,IT,50000,2,Nominal rendah
7092,53,0,IT,2100000,2,Nominal rendah
7093,39,0,IT,1000000,2,Nominal rendah
7094,34,0,IT,450000,2,Nominal rendah
7095,53,0,IT,2300000,2,Nominal sedang
7096,28,0,IT,50000,2,Nominal rendah
7097,39,0,IT,1000000,2,Nominal rendah
7098,34,0,IT,600000,2,Nominal rendah
7099,36,0,IT,750000,2,Nominal rendah
7100,28,0,IT,50000,2,Nominal rendah
7101,39,0,IT,1000000,1,Nominal rendah
7102,36,0,IT,750000,1,Nominal rendah
7103,34,0,IT,180000,1,Nominal rendah
7104,34,0,IT,450000,1,Nominal rendah
7105,53,0,IT,500000,1,Nominal rendah
7106,36,0,IT,750000,1,Nominal rendah
7107,39,0,IT,1000000,1,Nominal rendah
7108,39,0,IT,1000000,1,Nominal rendah
7109,28,0,IT,50000,2,Nominal rendah
7110,53,0,IT,2100000,2,Nominal rendah
7111,36,0,IT,750000,2,Nominal rendah
7112,28,0,IT,50000,2,Nominal rendah
7113,53,0,IT,2100000,0,Nominal rendah
7114,39,0,IT,1000000,0,Nominal rendah
7115,38,0,IT,500000,0,Nominal rendah
7116,36,0,IT,750000,0,Nominal rendah
7117,39,0,IT,1000000,0,Nominal rendah
7118,53,0,IT,2100000,2,Nominal rendah
7119,28,0,IT,50000,2,Nominal rendah
7120,37,0,IT,740000,2,Nominal rendah
7121,36,0,IT,750000,2,Nominal rendah
7122,28,0,IT,50000,2,Nominal rendah
7123,53,0,IT,2100000,2,Nominal rendah
7124,39,0,IT,1000000,2,Nominal rendah
7125,36,0,IT,750000,2,Nominal rendah
7126,34,0,IT,450000,2,Nominal rendah
7127,28,0,IT,50000,2,Nominal rendah
7128,53,0,IT,2100000,2,Nominal rendah
7129,38,0,IT,500000,2,Nominal rendah
7130,36,0,IT,750000,2,Nominal rendah
7131,28,0,IT,50000,2,Nominal rendah
7132,53,0,IT,2100000,2,Nominal rendah
7133,34,0,IT,500000,2,Nominal rendah
7134,28,0,IT,50000,2,Nominal rendah
7135,53,0,IT,2100000,2,Nominal rendah
7136,36,0,IT,750000,2,Nominal rendah
7137,28,0,IT,50000,2,Nominal rendah
7138,53,0,IT,2100000,2,Nominal rendah
7139,28,0,IT,50000,2,Nominal rendah
7140,53,0,IT,2100000,2,Nominal rendah
7141,36,0,IT,750000,2,Nominal rendah
7142,28,0,IT,50000,2,Nominal rendah
7143,53,0,IT,2100000,2,Nominal rendah
7144,34,0,IT,250000,2,Nominal rendah
7145,36,0,IT,750000,2,Nominal rendah
7146,28,0,IT,50000,2,Nominal rendah
7147,53,0,IT,2100000,2,Nominal rendah
7148,36,0,IT,750000,2,Nominal rendah
7149,28,0,IT,50000,1,Nominal rendah
7150,53,0,IT,2100000,1,Nominal rendah
7151,37,0,IT,180000,1,Nominal rendah
7152,34,0,IT,180000,1,Nominal rendah
7153,36,0,IT,750000,1,Nominal rendah
7154,28,0,IT,50000,2,Nominal rendah
7155,36,0,IT,750000,2,Nominal rendah
7156,34,0,IT,600000,2,Nominal rendah
7157,28,0,IT,50000,2,Nominal rendah
7158,53,0,IT,2100000,0,Nominal rendah
7159,36,0,IT,750000,0,Nominal rendah
7160,53,0,IT,2100000,0,Nominal rendah
7161,28,0,IT,50000,2,Nominal rendah
7162,34,0,IT,200000,2,Nominal rendah
7163,40,0,PNS,120400,2,Nominal rendah
7164,40,0,PNS,121695,2,Nominal rendah
7165,40,0,PNS,95800,2,Nominal rendah
7166,40,0,PNS,219337,2,Nominal rendah
7167,40,0,PNS,113000,2,Nominal rendah
7168,40,0,PNS,211305,2,Nominal rendah
7169,40,0,PNS,123500,2,Nominal rendah
7170,40,1,PNS,160000,2,Nominal rendah
7171,46,0,PNS,500000,2,Nominal rendah
7172,40,0,PNS,450400,2,Nominal rendah
7173,40,0,PNS,94800,2,Nominal rendah
7174,40,1,PNS,75100,2,Nominal rendah
7175,40,0,PNS,964000,2,Nominal rendah
7176,46,0,PNS,1100000,2,Nominal rendah
7177,40,0,PNS,103500,2,Nominal rendah
7178,50,1,PNS,602500,2,Nominal rendah
7179,37,0,PNS,1600000,2,Nominal rendah
7180,35,0,PNS,530000,2,Nominal rendah
7181,31,1,PNS,389000,2,Nominal rendah
7182,31,1,PNS,500000,2,Nominal rendah
7183,31,1,PNS,500000,2,Nominal rendah
7184,50,1,PNS,211305,2,Nominal rendah
7185,50,1,PNS,211305,2,Nominal rendah
7186,35,0,PNS,150000,2,Nominal rendah
7187,41,0,PNS,86045,2,Nominal rendah
7188,37,0,PNS,1600000,2,Nominal rendah
7189,45,0,PNS,2000000,2,Nominal rendah
7190,40,0,PNS,113000,2,Nominal rendah
7191,40,1,PNS,75100,2,Nominal rendah
7192,40,0,PNS,88300,2,Nominal rendah
7193,40,0,PNS,450400,2,Nominal rendah
7194,40,0,PNS,123500,2,Nominal rendah
7195,40,0,PNS,95800,2,Nominal rendah
7196,40,0,PNS,127000,2,Nominal rendah
7197,40,1,PNS,160000,2,Nominal rendah
7198,40,0,PNS,103500,2,Nominal rendah
7199,40,0,PNS,211305,2,Nominal rendah
7200,40,0,PNS,219338,2,Nominal rendah
7201,50,1,PNS,602500,2,Nominal rendah
7202,31,1,PNS,500000,2,Nominal rendah
7203,50,1,PNS,211305,2,Nominal rendah
7204,32,1,PNS,650000,2,Nominal rendah
7205,35,0,PNS,150000,2,Nominal rendah
7206,38,0,PNS,600000,2,Nominal rendah
7207,50,1,PNS,602500,2,Nominal rendah
7208,37,0,PNS,1600000,2,Nominal rendah
7209,40,0,PNS,115800,2,Nominal rendah
7210,40,0,PNS,88300,2,Nominal rendah
7211,40,0,PNS,211305,2,Nominal rendah
7212,40,0,PNS,123500,2,Nominal rendah
7213,40,0,PNS,117800,2,Nominal rendah
7214,40,0,PNS,482000,2,Nominal rendah
7215,40,0,PNS,450400,2,Nominal rendah
7216,40,1,PNS,160000,2,Nominal rendah
7217,40,0,PNS,103500,2,Nominal rendah
7218,40,0,PNS,98400,2,Nominal rendah
7219,40,1,PNS,77300,2,Nominal rendah
7220,40,0,PNS,121695,2,Nominal rendah
7221,40,0,PNS,219338,2,Nominal rendah
7222,38,0,PNS,800000,2,Nominal rendah
7223,50,1,PNS,211305,2,Nominal rendah
7224,31,1,PNS,500000,2,Nominal rendah
7225,35,0,PNS,150000,2,Nominal rendah
7226,50,1,PNS,602500,1,Nominal rendah
7227,37,0,PNS,180000,1,Nominal rendah
7228,37,0,PNS,1600000,1,Nominal rendah
7229,33,0,PNS,2500000,1,Nominal sedang
7230,31,1,PNS,500000,1,Nominal rendah
7231,35,0,PNS,150000,1,Nominal rendah
7232,50,1,PNS,211305,1,Nominal rendah
7233,34,1,PNS,370000,1,Nominal rendah
7234,38,0,PNS,450000,1,Nominal rendah
7235,50,1,PNS,225245,1,Nominal rendah
7236,31,1,PNS,290000,1,Nominal rendah
7237,50,1,PNS,301250,1,Nominal rendah
7238,34,0,PNS,10410000,1,Nominal diatas rata-rata
7239,40,0,PNS,4000000,1,Nominal sedang
7240,37,0,PNS,1600000,1,Nominal rendah
7241,45,0,PNS,7000000,1,Nominal sedang
7242,59,1,PNS,200000,1,Nominal rendah
7243,50,0,PNS,3000000,1,Nominal sedang
7244,50,1,PNS,602500,1,Nominal rendah
7245,50,0,PNS,17500000,1,Nominal diatas rata-rata
7246,40,0,PNS,211305,1,Nominal rendah
7247,40,0,PNS,450400,1,Nominal rendah
7248,40,0,PNS,93900,1,Nominal rendah
7249,40,0,PNS,103500,1,Nominal rendah
7250,38,0,PNS,135000,1,Nominal rendah
7251,40,1,PNS,1099000,1,Nominal rendah
7252,40,0,PNS,219338,1,Nominal rendah
7253,40,1,PNS,77300,1,Nominal rendah
7254,40,0,PNS,122700,1,Nominal rendah
7255,40,1,PNS,160000,1,Nominal rendah
7256,40,0,PNS,98400,1,Nominal rendah
7257,40,0,PNS,123500,1,Nominal rendah
7258,40,0,PNS,482000,1,Nominal rendah
7259,40,0,PNS,115800,1,Nominal rendah
7260,42,1,PNS,2500000,1,Nominal sedang
7261,42,1,PNS,2500000,1,Nominal sedang
7262,38,0,PNS,45000,1,Nominal rendah
7263,30,0,PNS,1544060,2,Nominal rendah
7264,60,1,PNS,200000,2,Nominal rendah
7265,32,1,PNS,809000,2,Nominal rendah
7266,31,1,PNS,520000,2,Nominal rendah
7267,38,0,PNS,1100000,2,Nominal rendah
7268,35,0,PNS,150000,2,Nominal rendah
7269,50,1,PNS,211305,2,Nominal rendah
7270,38,0,PNS,871000,2,Nominal rendah
7271,38,0,PNS,589000,2,Nominal rendah
7272,50,1,PNS,602500,2,Nominal rendah
7273,37,0,PNS,1600000,2,Nominal rendah
7274,31,1,PNS,520000,2,Nominal rendah
7275,59,1,PNS,2900000,2,Nominal sedang
7276,50,1,PNS,211305,2,Nominal rendah
7277,35,0,PNS,150000,2,Nominal rendah
7278,32,1,PNS,331000,2,Nominal rendah
7279,31,1,PNS,450000,0,Nominal rendah
7280,50,1,PNS,526495,0,Nominal rendah
7281,31,1,PNS,305000,0,Nominal rendah
7282,46,0,PNS,500000,0,Nominal rendah
7283,35,0,PNS,1050000,0,Nominal rendah
7284,37,0,PNS,1600000,0,Nominal rendah
7285,60,1,PNS,200000,0,Nominal rendah
7286,50,0,PNS,3300000,0,Nominal sedang
7287,50,0,PNS,3300000,0,Nominal sedang
7288,50,1,PNS,602500,0,Nominal rendah
7289,40,0,PNS,450400,0,Nominal rendah
7290,40,0,PNS,223608,0,Nominal rendah
7291,40,0,PNS,123500,0,Nominal rendah
7292,40,0,PNS,482000,0,Nominal rendah
7293,40,0,PNS,103500,0,Nominal rendah
7294,40,1,PNS,77300,0,Nominal rendah
7295,40,0,PNS,93900,0,Nominal rendah
7296,40,0,PNS,98400,0,Nominal rendah
7297,40,0,PNS,211305,0,Nominal rendah
7298,40,0,PNS,115800,0,Nominal rendah
7299,40,0,PNS,123700,0,Nominal rendah
7300,35,0,PNS,150000,2,Nominal rendah
7301,31,1,PNS,520000,2,Nominal rendah
7302,50,1,PNS,211305,2,Nominal rendah
7303,32,1,PNS,331000,2,Nominal rendah
7304,30,0,PNS,386015,2,Nominal rendah
7305,50,1,PNS,211305,2,Nominal rendah
7306,31,1,PNS,500000,2,Nominal rendah
7307,38,0,PNS,600000,2,Nominal rendah
7308,35,0,PNS,150000,2,Nominal rendah
7309,28,1,PNS,13550000,2,Nominal diatas rata-rata
7310,37,0,PNS,1600000,2,Nominal rendah
7311,50,1,PNS,602500,2,Nominal rendah
7312,40,1,PNS,160000,2,Nominal rendah
7313,40,0,PNS,450400,2,Nominal rendah
7314,40,1,PNS,75100,2,Nominal rendah
7315,40,0,PNS,113000,2,Nominal rendah
7316,40,0,PNS,482000,2,Nominal rendah
7317,40,0,PNS,211305,2,Nominal rendah
7318,40,0,PNS,88400,2,Nominal rendah
7319,40,0,PNS,219338,2,Nominal rendah
7320,40,0,PNS,125100,2,Nominal rendah
7321,40,0,PNS,95700,2,Nominal rendah
7322,40,0,PNS,102000,2,Nominal rendah
7323,40,0,PNS,123500,2,Nominal rendah
7324,35,0,PNS,160000,2,Nominal rendah
7325,32,1,PNS,325500,2,Nominal rendah
7326,50,1,PNS,211305,2,Nominal rendah
7327,31,1,PNS,500000,2,Nominal rendah
7328,35,0,PNS,150000,2,Nominal rendah
7329,30,0,PNS,386015,2,Nominal rendah
7330,38,0,PNS,600000,2,Nominal rendah
7331,34,1,PNS,250000,2,Nominal rendah
7332,37,0,PNS,1600000,2,Nominal rendah
7333,34,1,PNS,250000,2,Nominal rendah
7334,30,0,PNS,386015,2,Nominal rendah
7335,50,1,PNS,602500,2,Nominal rendah
7336,50,1,PNS,211305,2,Nominal rendah
7337,31,1,PNS,500000,2,Nominal rendah
7338,35,0,PNS,150000,2,Nominal rendah
7339,60,1,PNS,150000,2,Nominal rendah
7340,38,0,PNS,700000,2,Nominal rendah
7341,60,1,PNS,300000,2,Nominal rendah
7342,60,1,PNS,62500,2,Nominal rendah
7343,37,0,PNS,1600000,2,Nominal rendah
7344,60,1,PNS,150000,2,Nominal rendah
7345,60,1,PNS,300000,2,Nominal rendah
7346,59,1,PNS,35000000,2,Nominal tinggi
7347,40,0,PNS,219338,2,Nominal rendah
7348,40,0,PNS,102000,2,Nominal rendah
7349,40,0,PNS,88400,2,Nominal rendah
7350,40,1,PNS,75100,2,Nominal rendah
7351,40,0,PNS,95700,2,Nominal rendah
7352,40,0,PNS,123700,2,Nominal rendah
7353,40,0,PNS,482000,2,Nominal rendah
7354,40,1,PNS,160000,2,Nominal rendah
7355,40,0,PNS,113000,2,Nominal rendah
7356,40,0,PNS,123500,2,Nominal rendah
7357,40,0,PNS,450400,2,Nominal rendah
7358,40,0,PNS,211305,2,Nominal rendah
7359,50,1,PNS,211305,2,Nominal rendah
7360,31,1,PNS,500000,2,Nominal rendah
7361,30,0,PNS,386015,2,Nominal rendah
7362,50,1,PNS,602500,2,Nominal rendah
7363,32,1,PNS,325500,2,Nominal rendah
7364,35,0,PNS,150000,2,Nominal rendah
7365,38,0,PNS,810000,2,Nominal rendah
7366,37,0,PNS,1600000,2,Nominal rendah
7367,50,1,PNS,602500,2,Nominal rendah
7368,30,0,PNS,200000,2,Nominal rendah
7369,35,0,PNS,150000,2,Nominal rendah
7370,31,1,PNS,500000,2,Nominal rendah
7371,30,0,PNS,386015,2,Nominal rendah
7372,32,1,PNS,325500,2,Nominal rendah
7373,38,0,PNS,805000,2,Nominal rendah
7374,50,1,PNS,211305,2,Nominal rendah
7375,50,1,PNS,202513,2,Nominal rendah
7376,31,1,PNS,500000,2,Nominal rendah
7377,32,1,PNS,618000,2,Nominal rendah
7378,38,0,PNS,910000,2,Nominal rendah
7379,36,1,PNS,300000,2,Nominal rendah
7380,45,0,PNS,1500000,2,Nominal rendah
7381,38,0,PNS,200000,2,Nominal rendah
7382,50,1,PNS,602500,2,Nominal rendah
7383,35,0,PNS,180000,2,Nominal rendah
7384,31,1,PNS,500000,2,Nominal rendah
7385,38,0,PNS,450000,2,Nominal rendah
7386,50,1,PNS,202513,2,Nominal rendah
7387,36,1,PNS,300000,2,Nominal rendah
7388,32,1,PNS,309000,2,Nominal rendah
7389,40,0,PNS,123500,2,Nominal rendah
7390,40,0,PNS,482000,2,Nominal rendah
7391,40,0,PNS,111400,2,Nominal rendah
7392,40,0,PNS,98600,2,Nominal rendah
7393,40,0,PNS,450400,2,Nominal rendah
7394,40,0,PNS,113000,2,Nominal rendah
7395,40,0,PNS,219338,2,Nominal rendah
7396,40,0,PNS,95800,2,Nominal rendah
7397,40,0,PNS,147708,2,Nominal rendah
7398,40,0,PNS,88400,2,Nominal rendah
7399,40,1,PNS,75100,2,Nominal rendah
7400,40,0,PNS,207463,2,Nominal rendah
7401,40,1,PNS,160000,2,Nominal rendah
7402,50,1,PNS,602500,2,Nominal rendah
7403,45,0,PNS,2400000,2,Nominal sedang
7404,36,1,PNS,300000,2,Nominal rendah
7405,31,1,PNS,500000,2,Nominal rendah
7406,30,0,PNS,382800,2,Nominal rendah
7407,35,0,PNS,220000,2,Nominal rendah
7408,38,0,PNS,700000,2,Nominal rendah
7409,50,1,PNS,202513,2,Nominal rendah
7410,35,0,PNS,930000,2,Nominal rendah
7411,38,0,PNS,1050000,2,Nominal rendah
7412,37,0,PNS,1600000,2,Nominal rendah
7413,50,1,PNS,602500,2,Nominal rendah
7414,40,1,PNS,160000,2,Nominal rendah
7415,40,0,PNS,127000,2,Nominal rendah
7416,40,0,PNS,98600,2,Nominal rendah
7417,40,0,PNS,123500,2,Nominal rendah
7418,40,0,PNS,450400,2,Nominal rendah
7419,40,0,PNS,113000,2,Nominal rendah
7420,40,1,PNS,75100,2,Nominal rendah
7421,40,0,PNS,482000,2,Nominal rendah
7422,40,0,PNS,147708,2,Nominal rendah
7423,40,0,PNS,219338,2,Nominal rendah
7424,40,0,PNS,104200,2,Nominal rendah
7425,40,0,PNS,207463,2,Nominal rendah
7426,40,0,PNS,88400,2,Nominal rendah
7427,35,0,PNS,110000,2,Nominal rendah
7428,30,0,PNS,382800,2,Nominal rendah
7429,31,1,PNS,500000,2,Nominal rendah
7430,36,1,PNS,300000,2,Nominal rendah
7431,38,0,PNS,550000,1,Nominal rendah
7432,60,1,PNS,300000,1,Nominal rendah
7433,60,1,PNS,150000,1,Nominal rendah
7434,32,1,PNS,375000,1,Nominal rendah
7435,36,0,PNS,135000,1,Nominal rendah
7436,45,0,PNS,3525000,1,Nominal sedang
7437,50,1,PNS,602500,1,Nominal rendah
7438,37,0,PNS,1600000,1,Nominal rendah
7439,33,0,PNS,2000000,1,Nominal rendah
7440,33,0,PNS,2585000,1,Nominal sedang
7441,34,0,PNS,5590000,1,Nominal sedang
7442,50,1,PNS,526495,1,Nominal rendah
7443,31,1,PNS,700000,1,Nominal rendah
7444,49,0,PNS,2500000,1,Nominal sedang
7445,42,1,PNS,2500000,1,Nominal sedang
7446,46,0,PNS,180000,1,Nominal rendah
7447,27,0,PNS,45000,1,Nominal rendah
7448,59,1,PNS,950000,1,Nominal rendah
7449,59,1,PNS,50000,1,Nominal rendah
7450,32,0,PNS,234425,1,Nominal rendah
7451,32,0,PNS,234425,1,Nominal rendah
7452,40,0,PNS,1500000,1,Nominal rendah
7453,31,1,PNS,500000,1,Nominal rendah
7454,35,0,PNS,250000,1,Nominal rendah
7455,30,0,PNS,382800,1,Nominal rendah
7456,41,1,PNS,400000,1,Nominal rendah
7457,50,1,PNS,211305,1,Nominal rendah
7458,38,0,PNS,1100000,2,Nominal rendah
7459,36,0,PNS,308795,2,Nominal rendah
7460,32,1,PNS,522000,2,Nominal rendah
7461,37,0,PNS,1600000,2,Nominal rendah
7462,40,0,PNS,211305,2,Nominal rendah
7463,40,1,PNS,160000,2,Nominal rendah
7464,40,0,PNS,98600,2,Nominal rendah
7465,40,0,PNS,450400,2,Nominal rendah
7466,40,1,PNS,75100,2,Nominal rendah
7467,40,0,PNS,126500,2,Nominal rendah
7468,40,0,PNS,123500,2,Nominal rendah
7469,40,0,PNS,95700,2,Nominal rendah
7470,40,0,PNS,88400,2,Nominal rendah
7471,40,0,PNS,482000,2,Nominal rendah
7472,40,0,PNS,219338,2,Nominal rendah
7473,40,0,PNS,113000,2,Nominal rendah
7474,40,0,PNS,152973,2,Nominal rendah
7475,50,1,PNS,602500,2,Nominal rendah
7476,31,1,PNS,500000,2,Nominal rendah
7477,35,0,PNS,140000,2,Nominal rendah
7478,50,1,PNS,211305,2,Nominal rendah
7479,30,0,PNS,381617,2,Nominal rendah
7480,38,0,PNS,400000,2,Nominal rendah
7481,37,0,PNS,1600000,0,Nominal rendah
7482,59,1,PNS,2500000,0,Nominal sedang
7483,32,1,PNS,325500,0,Nominal rendah
7484,50,1,PNS,602500,0,Nominal rendah
7485,40,1,PNS,160000,0,Nominal rendah
7486,40,0,PNS,95700,0,Nominal rendah
7487,40,0,PNS,450400,0,Nominal rendah
7488,40,0,PNS,88400,0,Nominal rendah
7489,40,0,PNS,123500,0,Nominal rendah
7490,40,1,PNS,75100,0,Nominal rendah
7491,40,0,PNS,98600,0,Nominal rendah
7492,40,0,PNS,126500,0,Nominal rendah
7493,40,0,PNS,482000,0,Nominal rendah
7494,40,0,PNS,211305,0,Nominal rendah
7495,40,0,PNS,113000,0,Nominal rendah
7496,40,0,PNS,219338,0,Nominal rendah
7497,38,0,PNS,900000,0,Nominal rendah
7498,30,0,PNS,386015,0,Nominal rendah
7499,38,0,PNS,100000,0,Nominal rendah
7500,35,0,PNS,150000,0,Nominal rendah
7501,32,1,PNS,472200,0,Nominal rendah
7502,31,1,PNS,500000,0,Nominal rendah
7503,50,1,PNS,211305,0,Nominal rendah
7504,51,1,PNS,2500000,0,Nominal sedang
7505,50,1,PNS,301250,0,Nominal rendah
7506,34,1,PNS,350000,0,Nominal rendah
7507,46,0,PNS,500000,0,Nominal rendah
7508,50,1,PNS,225245,0,Nominal rendah
7509,50,0,PNS,2500000,0,Nominal sedang
7510,50,1,PNS,2500000,0,Nominal sedang
7511,32,0,PNS,2200000,0,Nominal sedang
7512,41,1,PNS,2500000,0,Nominal sedang
7513,32,1,PNS,2127598,0,Nominal rendah
7514,37,0,PNS,1600000,2,Nominal rendah
7515,40,0,PNS,88400,2,Nominal rendah
7516,40,0,PNS,123500,2,Nominal rendah
7517,40,0,PNS,219338,2,Nominal rendah
7518,40,0,PNS,211305,2,Nominal rendah
7519,40,0,PNS,482000,2,Nominal rendah
7520,40,0,PNS,102000,2,Nominal rendah
7521,40,0,PNS,95700,2,Nominal rendah
7522,40,1,PNS,75100,2,Nominal rendah
7523,40,0,PNS,126000,2,Nominal rendah
7524,40,1,PNS,160000,2,Nominal rendah
7525,40,0,PNS,450400,2,Nominal rendah
7526,40,0,PNS,113000,2,Nominal rendah
7527,50,1,PNS,602500,2,Nominal rendah
7528,53,0,PNS,1750000,2,Nominal rendah
7529,33,0,PNS,1382000,2,Nominal rendah
7530,44,0,PNS,500000,2,Nominal rendah
7531,53,0,PNS,3000000,2,Nominal sedang
7532,53,0,PNS,1500000,2,Nominal rendah
7533,44,0,PNS,1000000,2,Nominal rendah
7534,53,0,PNS,1650000,2,Nominal rendah
7535,44,0,PNS,500000,2,Nominal rendah
7536,53,0,PNS,30000000,1,Nominal tinggi
7537,53,0,PNS,1500000,1,Nominal rendah
7538,53,0,PNS,3405500,1,Nominal sedang
7539,53,0,PNS,3000000,1,Nominal sedang
7540,53,0,PNS,5000000,1,Nominal sedang
7541,53,0,PNS,1850200,1,Nominal rendah
7542,53,0,PNS,1850200,1,Nominal rendah
7543,30,0,PNS,45000,1,Nominal rendah
7544,44,0,PNS,1000000,1,Nominal rendah
7545,53,0,PNS,1700000,2,Nominal rendah
7546,44,0,PNS,500000,0,Nominal rendah
7547,53,0,PNS,1750000,0,Nominal rendah
7548,44,0,PNS,2900000,0,Nominal sedang
7549,44,0,PNS,500000,2,Nominal rendah
7550,53,0,PNS,1750000,2,Nominal rendah
7551,44,0,PNS,500000,2,Nominal rendah
7552,53,0,PNS,1500000,2,Nominal rendah
7553,53,0,PNS,1500000,2,Nominal rendah
7554,33,0,PNS,605000,2,Nominal rendah
7555,44,0,PNS,500000,2,Nominal rendah
7556,53,0,PNS,1500000,2,Nominal rendah
7557,44,0,PNS,500000,2,Nominal rendah
7558,53,0,PNS,1500000,2,Nominal rendah
7559,44,0,PNS,500000,2,Nominal rendah
7560,53,0,PNS,4000000,2,Nominal sedang
7561,44,0,PNS,500000,2,Nominal rendah
7562,53,0,PNS,2000000,2,Nominal rendah
7563,34,0,PNS,82500,2,Nominal rendah
7564,33,0,PNS,654000,2,Nominal rendah
7565,34,0,PNS,13300,2,Nominal rendah
7566,34,0,PNS,163750,2,Nominal rendah
7567,33,0,PNS,644000,2,Nominal rendah
7568,53,0,PNS,5000000,2,Nominal sedang
7569,33,0,PNS,507000,2,Nominal rendah
7570,44,0,PNS,250000,2,Nominal rendah
7571,53,0,PNS,6000000,2,Nominal sedang
7572,34,0,PNS,202375,2,Nominal rendah
7573,33,0,PNS,594000,2,Nominal rendah
7574,53,0,PNS,25000000,1,Nominal tinggi
7575,53,0,PNS,2000000,1,Nominal rendah
7576,44,0,PNS,250000,1,Nominal rendah
7577,44,0,PNS,250000,1,Nominal rendah
7578,53,0,PNS,2000000,1,Nominal rendah
7579,34,0,PNS,483750,1,Nominal rendah
7580,44,0,PNS,500000,1,Nominal rendah
7581,30,0,PNS,45000,1,Nominal rendah
7582,53,0,PNS,1325000,1,Nominal rendah
7583,33,0,PNS,935000,2,Nominal rendah
7584,53,0,PNS,1500000,2,Nominal rendah
7585,34,0,PNS,187500,2,Nominal rendah
7586,33,0,PNS,845000,2,Nominal rendah
7587,44,0,PNS,500000,0,Nominal rendah
7588,30,0,PNS,2200000,0,Nominal sedang
