umur,gender,occupation_group,nominal,periode_transaksi
72,pria,PNS,500000,Reguler
41,pria,Kesehatan,300000,Reguler
29,pria,Industri,212500,Reguler
41,pria,Transportasi,150000,Reguler
32,pria,Lainnya,275000,Reguler
59,pria,Marketing,1651562,Reguler
28,pria,Industri,20000,Reguler
32,pria,Lainnya,150000,Reguler
36,wanita,PNS,152455,Reguler
33,pria,Wiraswasta,258000,Reguler
35,wanita,PNS,167338,Reguler
34,wanita,PNS,156755,Reguler
41,pria,PNS,366570,Reguler
60,wanita,PNS,361475,Reguler
54,pria,PNS,449275,Reguler
33,wanita,Amil,20000,Reguler
42,wanita,Freelancer,1625000,Reguler
36,wanita,Freelancer,562500,Reguler
39,pria,Industri,50000,Reguler
39,pria,Industri,150000,Reguler
40,pria,Industri,200000,Reguler
36,pria,Amil,146725,Reguler
52,pria,Lainnya,1550000,Reguler
32,pria,Akuntansi,125000,Reguler
39,pria,Amil,100000,Reguler
40,wanita,TNI/POLRI,377164,Reguler
48,pria,Industri,305000,Reguler
30,pria,Marketing,250000,Reguler
72,pria,PNS,5000000,Reguler
36,pria,Pegawai Swasta,70000,Reguler
41,pria,Lainnya,655000,Reguler
33,pria,Amil,210000,Reguler
39,pria,Konsultan,20000,Reguler
32,wanita,Staff,1800000,Reguler
34,pria,Marketing,450000,Reguler
34,pria,Lainnya,400000,Reguler
29,wanita,Akuntansi,130000,Reguler
35,pria,Teknisi,167604,Reguler
37,pria,Wiraswasta,210500,Reguler
44,pria,Industri,800000,Reguler
47,pria,IT,300000,Reguler
47,pria,Energi,1000000,Reguler
47,pria,Industri,835000,Reguler
29,pria,Industri,235000,Reguler
34,pria,Industri,342500,Reguler
40,pria,Amil,450581,Reguler
32,pria,Amil,6000000,Reguler
41,pria,Amil,167381,Reguler
29,wanita,Lainnya,64103,Reguler
31,wanita,Amil,193347,Reguler
31,pria,Amil,181300,Reguler
31,pria,Amil,259722,Reguler
36,wanita,Marketing,588711,Reguler
49,pria,Amil,783531,Reguler
35,pria,Amil,341117,Reguler
35,pria,Amil,253041,Reguler
48,pria,Amil,210512,Reguler
47,pria,Amil,421325,Reguler
33,pria,Amil,335335,Reguler
25,pria,Staff,188315,Reguler
35,pria,Amil,246091,Reguler
37,pria,Amil,412123,Reguler
44,pria,Amil,660821,Reguler
36,wanita,Amil,231099,Reguler
31,wanita,Amil,193254,Reguler
33,wanita,Staff,162180,Reguler
39,pria,Amil,674212,Reguler
34,pria,Amil,243023,Reguler
44,pria,Amil,238754,Reguler
31,pria,Amil,181567,Reguler
54,pria,Amil,168380,Reguler
45,wanita,Amil,452878,Reguler
33,wanita,Amil,213583,Reguler
48,pria,Amil,209501,Reguler
31,pria,Amil,237358,Reguler
35,pria,Amil,249300,Reguler
80,pria,Amil,1237500,Reguler
45,pria,Amil,404452,Reguler
30,pria,Amil,334117,Reguler
50,pria,Amil,552494,Reguler
46,pria,Amil,166957,Reguler
30,pria,Amil,172399,Reguler
39,pria,Amil,343924,Reguler
45,pria,Amil,421726,Reguler
47,pria,Amil,327690,Reguler
40,pria,Amil,461456,Reguler
37,wanita,Amil,228623,Reguler
39,wanita,Amil,309665,Reguler
48,pria,Amil,314528,Reguler
33,wanita,Amil,313698,Reguler
29,wanita,Lainnya,300000,Reguler
32,wanita,Amil,251069,Reguler
52,pria,Amil,180238,Reguler
47,pria,Amil,267460,Reguler
28,pria,Amil,232870,Reguler
45,pria,Amil,244247,Reguler
42,pria,Amil,253458,Reguler
37,pria,Amil,243897,Reguler
45,pria,Amil,413353,Reguler
62,wanita,Amil,593385,Reguler
36,pria,Amil,248333,Reguler
51,wanita,Amil,369348,Reguler
48,pria,Amil,209591,Reguler
39,pria,Staff,6005000,Reguler
36,pria,Amil,470051,Reguler
48,pria,Amil,297890,Reguler
36,pria,Amil,215965,Reguler
41,pria,Amil,421140,Reguler
29,pria,Amil,172695,Reguler
41,pria,Amil,175963,Reguler
69,pria,Amil,333345,Reguler
41,wanita,Amil,395895,Reguler
31,pria,Amil,234665,Reguler
56,pria,Amil,1250000,Reguler
32,pria,Amil,181300,Reguler
39,wanita,Amil,310708,Reguler
39,pria,Amil,199211,Reguler
30,pria,Industri,534832,Reguler
59,pria,Pegawai Swasta,5000000,Reguler
33,pria,Lainnya,10000,Reguler
31,wanita,Staff,100000,Reguler
31,wanita,PNS,50000,Reguler
31,pria,Lainnya,210000,Reguler
43,pria,Lainnya,250000,Reguler
31,pria,Pegawai Swasta,782500,Reguler
32,pria,Akuntansi,365000,Reguler
28,pria,Konsultan,384315,Reguler
37,pria,Lainnya,402000,Reguler
30,pria,Konsultan,125000,Reguler
32,pria,Kesehatan,292000,Reguler
35,pria,Industri,187500,Reguler
41,pria,Industri,1750000,Reguler
34,pria,Konsultan,200000,Reguler
39,pria,Wiraswasta,650000,Reguler
31,pria,Industri,167500,Reguler
39,pria,Akuntansi,10000,Reguler
63,wanita,Pegawai Swasta,2000000,Reguler
31,pria,Industri,329952,Reguler
33,pria,Konsultan,557717,Reguler
30,wanita,Lainnya,180000,Reguler
33,pria,Energi,372025,Reguler
51,pria,Teknisi,388000,Reguler
32,pria,Lainnya,582482,Reguler
46,pria,Konsultan,500000,Reguler
35,pria,Industri,300000,Reguler
34,pria,TNI/POLRI,200000,Reguler
31,pria,Lainnya,407331,Reguler
31,pria,PNS,215000,Reguler
31,wanita,Konsultan,250000,Reguler
32,pria,Lainnya,361113,Reguler
34,pria,Lainnya,385338,Reguler
29,wanita,Akuntansi,130000,Reguler
29,wanita,Lainnya,225000,Reguler
46,pria,TNI/POLRI,150000,Reguler
46,pria,PNS,84383,Reguler
33,pria,Konsultan,204501,Reguler
48,pria,PNS,93578,Reguler
45,wanita,Staff,84383,Reguler
31,pria,Lainnya,175000,Reguler
41,wanita,Lainnya,547408,Reguler
41,pria,Lainnya,897782,Reguler
51,pria,Lainnya,998098,Reguler
34,pria,Lainnya,361113,Reguler
51,pria,Pegawai Swasta,350000,Reguler
31,pria,Lainnya,125000,Reguler
32,pria,PNS,390000,Reguler
34,pria,Lainnya,363491,Reguler
34,pria,Lainnya,412500,Reguler
32,pria,Lainnya,500010,Reguler
47,pria,Industri,2000000,Reguler
27,wanita,Lainnya,50000,Reguler
64,pria,Konsultan,1192088,Reguler
35,pria,Industri,300000,Reguler
47,pria,Industri,1000000,Reguler
40,pria,Konsultan,300000,Reguler
37,pria,Akuntansi,300000,Reguler
38,pria,Transportasi,436000,Reguler
59,pria,Marketing,450000,Reguler
30,wanita,Lainnya,100000,Reguler
33,wanita,Amil,50000,Reguler
28,wanita,Industri,346000,Reguler
35,pria,Lainnya,10003,Reguler
31,wanita,Amil,10002,Reguler
55,pria,Lainnya,1012010,Reguler
29,pria,Lainnya,119000,Reguler
39,pria,Akuntansi,184934,Reguler
28,pria,Akuntansi,403070,Reguler
49,pria,PNS,97500,Reguler
59,pria,Marketing,1653750,Reguler
27,wanita,Lainnya,50000,Reguler
49,pria,PNS,97500,Reguler
32,pria,Lainnya,100000,Reguler
31,pria,PNS,4137000,Reguler
38,pria,Energi,1000000,Reguler
34,pria,Industri,415270,Reguler
33,wanita,Akuntansi,300000,Reguler
31,pria,Staff,243159,Reguler
28,pria,Lainnya,50000,Reguler
48,wanita,PNS,212500,Reguler
29,wanita,Lainnya,250000,Reguler
29,wanita,Lainnya,300000,Reguler
46,pria,Transportasi,500000,Reguler
37,wanita,PNS,330570,Reguler
30,wanita,PNS,84280,Reguler
64,pria,Konsultan,1192088,Reguler
39,pria,Amil,50000,Reguler
48,pria,Konsultan,262500,Reguler
39,pria,Energi,1500000,Reguler
36,pria,Amil,146725,Reguler
31,pria,Staff,245111,Reguler
33,pria,Wiraswasta,319000,Reguler
46,pria,PNS,144322,Reguler
54,pria,PNS,4000000,Reguler
39,pria,Industri,36000,Reguler
64,pria,Konsultan,961940,Reguler
39,pria,Akuntansi,170139,Reguler
72,pria,PNS,2058000,Reguler
39,pria,Industri,170000,Reguler
46,wanita,Akuntansi,239978,Reguler
36,wanita,Freelancer,562500,Reguler
27,wanita,Amil,10000,Reguler
27,wanita,Amil,10000,Reguler
39,pria,Amil,199211,Reguler
39,wanita,Amil,310708,Reguler
35,pria,Amil,253041,Reguler
37,wanita,Amil,228623,Reguler
31,pria,Lainnya,210000,Reguler
40,pria,Amil,461456,Reguler
31,wanita,Staff,100000,Reguler
40,pria,Amil,450581,Reguler
31,pria,Amil,259722,Reguler
56,pria,Amil,1250000,Reguler
30,pria,Amil,334117,Reguler
35,pria,Teknisi,150000,Reguler
48,pria,Amil,210512,Reguler
31,pria,Amil,234665,Reguler
36,pria,Amil,248333,Reguler
48,pria,Amil,297890,Reguler
52,pria,Amil,180238,Reguler
50,pria,Amil,552494,Reguler
37,pria,Amil,412123,Reguler
37,pria,Amil,243897,Reguler
31,pria,Amil,181300,Reguler
36,wanita,Marketing,588711,Reguler
27,wanita,Amil,10000,Reguler
39,pria,Amil,343924,Reguler
47,pria,Amil,421325,Reguler
30,pria,Amil,172399,Reguler
47,pria,Amil,267460,Reguler
31,wanita,Amil,193254,Reguler
49,pria,Amil,783531,Reguler
28,pria,Amil,232870,Reguler
39,wanita,Amil,309665,Reguler
33,wanita,Amil,313698,Reguler
47,pria,Amil,327690,Reguler
35,pria,Amil,341117,Reguler
48,pria,Amil,209501,Reguler
34,pria,Industri,420000,Reguler
31,wanita,Amil,193347,Reguler
41,pria,Kesehatan,300000,Reguler
45,pria,Amil,244247,Reguler
41,pria,Amil,421140,Reguler
32,wanita,Amil,251069,Reguler
33,pria,Amil,335335,Reguler
45,wanita,Amil,452878,Reguler
36,wanita,Amil,231099,Reguler
35,pria,Amil,249300,Reguler
48,pria,Amil,209591,Reguler
46,pria,Amil,166957,Reguler
30,pria,Industri,126819,Reguler
37,pria,Wiraswasta,210500,Reguler
44,pria,Amil,238754,Reguler
44,pria,Amil,660821,Reguler
31,pria,Industri,153500,Reguler
40,wanita,TNI/POLRI,308242,Reguler
48,pria,Amil,314528,Reguler
31,pria,Amil,237358,Reguler
62,wanita,Amil,593385,Reguler
40,pria,Industri,200000,Reguler
39,pria,Amil,674212,Reguler
35,pria,Amil,246091,Reguler
32,pria,Freelancer,200000,Reguler
69,pria,Amil,333345,Reguler
31,pria,Amil,181567,Reguler
41,wanita,Amil,395895,Reguler
80,pria,Amil,1237500,Reguler
36,pria,Amil,215965,Reguler
36,pria,Pegawai Swasta,70000,Reguler
45,pria,Amil,404452,Reguler
41,pria,Amil,167381,Reguler
51,wanita,Amil,369348,Reguler
45,pria,Amil,413353,Reguler
42,pria,Amil,253458,Reguler
32,pria,Amil,181300,Reguler
34,pria,Amil,243023,Reguler
36,pria,Amil,470051,Reguler
32,pria,Amil,6000000,Reguler
45,pria,Amil,421726,Reguler
41,pria,Amil,175963,Reguler
33,pria,Konsultan,206461,Reguler
54,pria,Amil,168380,Reguler
29,pria,Amil,172695,Reguler
37,pria,Akuntansi,100000,Reguler
37,pria,Akuntansi,100000,Reguler
48,pria,Industri,235000,Reguler
32,pria,Kesehatan,341000,Reguler
44,pria,Industri,800000,Reguler
47,pria,Energi,800000,Reguler
29,pria,Industri,235000,Reguler
31,wanita,Konsultan,250000,Reguler
35,pria,Lainnya,465000,Reguler
30,wanita,Lainnya,130000,Reguler
39,pria,Wiraswasta,500000,Reguler
72,pria,PNS,5000000,Reguler
32,pria,Lainnya,150000,Reguler
47,pria,Industri,890000,Reguler
34,pria,Industri,218750,Reguler
33,pria,Konsultan,250081,Reguler
33,pria,Amil,100000,Reguler
31,pria,Pegawai Swasta,1311500,Reguler
32,pria,PNS,390000,Reguler
35,pria,Lainnya,100000,Reguler
38,pria,Energi,1000000,Reguler
34,pria,Lainnya,361113,Reguler
35,pria,Industri,187500,Reguler
51,pria,Teknisi,370000,Reguler
32,pria,Lainnya,582482,Reguler
48,pria,PNS,93578,Reguler
51,pria,Lainnya,998098,Reguler
41,wanita,Lainnya,547408,Reguler
31,pria,PNS,215000,Reguler
34,pria,Marketing,450000,Reguler
44,wanita,Marketing,900000,Reguler
46,pria,PNS,84383,Reguler
34,pria,Lainnya,385338,Reguler
41,pria,Lainnya,897782,Reguler
32,pria,Lainnya,361113,Reguler
30,pria,Konsultan,150000,Reguler
31,pria,Lainnya,407331,Reguler
29,pria,Lainnya,109750,Reguler
29,wanita,Lainnya,225000,Reguler
46,pria,Konsultan,500000,Reguler
37,pria,Teknisi,175000,Reguler
51,pria,Pegawai Swasta,350000,Reguler
34,pria,TNI/POLRI,200000,Reguler
32,wanita,Staff,700000,Reguler
41,pria,Industri,1270000,Reguler
33,wanita,Lainnya,25000,Reguler
39,pria,Akuntansi,16250,Reguler
52,pria,Lainnya,1550000,Reguler
47,pria,Industri,2000000,Reguler
55,pria,Lainnya,1885610,Reguler
43,pria,Lainnya,250000,Reguler
36,pria,PNS,230969,Reguler
30,wanita,PNS,982000,Reguler
32,pria,Akuntansi,3015000,Reguler
37,pria,Akuntansi,300000,Reguler
29,pria,Pegawai Swasta,123000,Reguler
47,pria,Industri,1000000,Reguler
36,pria,PNS,18750,Reguler
34,wanita,PNS,530000,Reguler
39,pria,Amil,50000,Reguler
59,pria,Pegawai Swasta,5000000,Reguler
31,wanita,IT,3000000,Reguler
38,pria,Transportasi,436000,Reguler
33,wanita,Akuntansi,300000,Reguler
34,pria,Konsultan,200000,Reguler
27,wanita,Lainnya,50000,Reguler
38,pria,Lainnya,495600,Reguler
28,wanita,Industri,520000,Reguler
31,pria,PNS,908010,Reguler
33,wanita,Staff,162180,Reguler
36,pria,PNS,350403,Reguler
36,pria,PNS,991067,Reguler
48,pria,Konsultan,262500,Reguler
72,pria,PNS,2058000,Reguler
39,pria,Akuntansi,170139,Reguler
46,wanita,Akuntansi,239978,Reguler
33,pria,Energi,380300,Reguler
31,pria,Staff,218767,Reguler
29,pria,Industri,200000,Reguler
35,pria,PNS,1527869,Reguler
31,pria,Staff,245111,Reguler
31,wanita,Industri,917653,Reguler
35,pria,Industri,300000,Reguler
32,pria,Industri,150000,Reguler
29,wanita,Lainnya,250000,Reguler
44,wanita,Pegawai Swasta,50000,Reguler
54,pria,PNS,2700000,Reguler
41,pria,PNS,366570,Reguler
54,pria,PNS,449275,Reguler
35,wanita,PNS,167338,Reguler
34,wanita,PNS,156755,Reguler
60,wanita,PNS,361475,Reguler
29,wanita,Lainnya,64103,Reguler
29,wanita,Lainnya,300000,Reguler
36,wanita,PNS,152455,Reguler
33,pria,Wiraswasta,235000,Reguler
46,pria,Transportasi,250000,Reguler
30,pria,Akuntansi,2502370,Reguler
41,pria,Kesehatan,300000,Reguler
38,pria,Lainnya,100000,Reguler
64,pria,Konsultan,1192088,Reguler
30,wanita,Konsultan,1500000,Reguler
32,pria,Lainnya,150000,Reguler
36,pria,PNS,482355,Reguler
36,pria,PNS,898479,Reguler
43,pria,Akuntansi,6250000,Reguler
39,pria,Amil,50000,Reguler
41,pria,Amil,957721,Reguler
51,pria,Amil,184017,Reguler
39,wanita,Amil,730669,Reguler
34,pria,Amil,171321,Reguler
35,pria,Amil,817766,Reguler
39,pria,Wiraswasta,630000,Reguler
36,pria,Amil,822398,Reguler
32,wanita,Amil,288730,Reguler
28,wanita,Amil,175151,Reguler
49,pria,Amil,1057938,Reguler
42,pria,Amil,618084,Reguler
40,pria,Industri,200000,Reguler
39,pria,Amil,737153,Reguler
30,pria,Amil,1094266,Reguler
48,pria,Amil,240926,Reguler
33,wanita,Amil,722603,Reguler
42,pria,Amil,173771,Reguler
46,pria,PNS,537500,Reguler
34,pria,Amil,279476,Reguler
35,pria,Teknisi,150000,Reguler
45,wanita,Amil,819245,Reguler
31,pria,Amil,208802,Reguler
35,pria,Pegawai Swasta,387500,Reguler
47,pria,Amil,307579,Reguler
30,pria,Industri,280157,Reguler
48,pria,Amil,342573,Reguler
30,pria,Amil,198259,Reguler
39,pria,Amil,1126575,Reguler
37,pria,Amil,280482,Reguler
46,pria,Amil,192000,Reguler
41,pria,Amil,192488,Reguler
31,pria,Amil,208494,Reguler
40,pria,Amil,181813,Reguler
46,pria,Amil,168965,Reguler
30,wanita,Amil,175151,Reguler
33,wanita,Amil,50000,Reguler
39,wanita,Amil,1141084,Reguler
51,wanita,Amil,761303,Reguler
34,pria,Marketing,450000,Reguler
35,pria,Amil,234371,Reguler
52,pria,Amil,207274,Reguler
33,pria,Amil,178775,Reguler
44,pria,Amil,1153359,Reguler
47,pria,Amil,376843,Reguler
48,pria,Amil,241029,Reguler
31,wanita,Amil,222242,Reguler
72,pria,PNS,5000000,Reguler
31,pria,Amil,269865,Reguler
39,pria,Amil,229093,Reguler
36,pria,Amil,271128,Reguler
56,pria,Amil,1250000,Reguler
31,pria,Amil,186936,Reguler
30,wanita,Amil,175159,Reguler
36,pria,Amil,628334,Reguler
32,pria,Amil,208494,Reguler
36,wanita,Amil,265764,Reguler
33,pria,Amil,100000,Reguler
31,wanita,Amil,222349,Reguler
54,pria,Amil,193637,Reguler
36,pria,Amil,248359,Reguler
41,pria,Amil,202357,Reguler
29,pria,Amil,198600,Reguler
33,pria,Konsultan,204501,Reguler
44,pria,Industri,800000,Reguler
47,pria,Amil,882350,Reguler
37,pria,Wiraswasta,210500,Reguler
41,wanita,Amil,933210,Reguler
69,pria,Amil,758309,Reguler
48,pria,Amil,720944,Reguler
62,wanita,Amil,1213231,Reguler
40,pria,Amil,877089,Reguler
45,pria,Amil,881548,Reguler
31,pria,Amil,272961,Reguler
32,pria,Amil,6000000,Reguler
31,wanita,Konsultan,250000,Reguler
39,pria,Amil,178753,Reguler
45,pria,Amil,841096,Reguler
45,pria,Amil,823293,Reguler
31,wanita,Amil,174726,Reguler
29,pria,Amil,168320,Reguler
32,pria,Akuntansi,365000,Reguler
31,wanita,Amil,188359,Reguler
39,pria,Lainnya,1000000,Reguler
45,pria,Amil,280884,Reguler
31,wanita,Konsultan,250000,Reguler
80,pria,Amil,1237500,Reguler
28,pria,Amil,267801,Reguler
44,pria,Amil,647493,Reguler
33,pria,Amil,754330,Reguler
35,pria,Amil,618918,Reguler
35,pria,Amil,283005,Reguler
31,pria,Amil,298682,Reguler
40,pria,Amil,188669,Reguler
34,wanita,Lainnya,4193913,Reguler
35,pria,Amil,626401,Reguler
48,wanita,PNS,212500,Reguler
37,wanita,Amil,262917,Reguler
48,pria,Amil,242089,Reguler
50,pria,Amil,170363,Reguler
50,pria,Amil,1145012,Reguler
40,wanita,TNI/POLRI,373345,Reguler
37,pria,Amil,825753,Reguler
34,wanita,Amil,186433,Reguler
30,wanita,Amil,175159,Reguler
40,pria,Amil,823838,Reguler
48,pria,Industri,215000,Reguler
30,pria,Konsultan,150000,Reguler
29,pria,Industri,235000,Reguler
38,pria,Energi,2400000,Reguler
36,wanita,Marketing,588711,Reguler
33,pria,Konsultan,210028,Reguler
31,pria,Lainnya,300000,Reguler
28,wanita,Lainnya,156000,Reguler
39,pria,Industri,50000,Reguler
31,wanita,Staff,100000,Reguler
34,pria,Industri,217500,Reguler
47,pria,Konsultan,500000,Reguler
36,pria,Lainnya,300000,Reguler
59,pria,Marketing,450000,Reguler
33,pria,Lainnya,200000,Reguler
32,pria,Akuntansi,115000,Reguler
52,pria,Lainnya,8550000,Reguler
39,pria,Industri,150000,Reguler
36,pria,Pegawai Swasta,70000,Reguler
33,pria,Energi,391150,Reguler
35,pria,Industri,200000,Reguler
41,pria,Lainnya,655000,Reguler
31,pria,Pegawai Swasta,886500,Reguler
32,pria,Kesehatan,292000,Reguler
30,pria,Marketing,1187550,Reguler
34,pria,Industri,310000,Reguler
33,wanita,Staff,162180,Reguler
39,pria,IT,850000,Reguler
36,pria,Lainnya,1450000,Reguler
31,pria,Amil,51000,Reguler
46,pria,PNS,144322,Reguler
34,pria,Industri,540000,Reguler
31,pria,Amil,50000,Reguler
27,wanita,Amil,10002,Reguler
57,wanita,Lainnya,4000000,Reguler
31,pria,Industri,155000,Reguler
34,pria,Staff,300000,Reguler
29,wanita,Lainnya,225000,Reguler
35,pria,Lainnya,100000,Reguler
41,pria,Transportasi,100000,Reguler
31,pria,PNS,215000,Reguler
41,pria,Industri,2500000,Reguler
41,pria,Lainnya,897782,Reguler
51,pria,Pegawai Swasta,350000,Reguler
46,pria,PNS,84383,Reguler
34,pria,Lainnya,362363,Reguler
30,wanita,Lainnya,135000,Reguler
51,pria,Lainnya,944320,Reguler
34,pria,TNI/POLRI,200000,Reguler
29,wanita,Lainnya,273189,Reguler
41,wanita,Lainnya,547408,Reguler
37,pria,Akuntansi,300000,Reguler
39,pria,Amil,50000,Reguler
32,wanita,Staff,1360000,Reguler
34,pria,Konsultan,200000,Reguler
34,pria,Lainnya,361113,Reguler
29,wanita,Lainnya,187500,Reguler
32,pria,Lainnya,361113,Reguler
32,pria,Lainnya,551536,Reguler
59,pria,Marketing,1647750,Reguler
31,pria,Lainnya,382589,Reguler
28,wanita,Industri,427000,Reguler
45,wanita,Staff,84383,Reguler
48,pria,PNS,93578,Reguler
33,wanita,Lainnya,25000,Reguler
54,pria,PNS,5000000,Reguler
39,pria,Akuntansi,15000,Reguler
29,pria,Lainnya,171250,Reguler
38,pria,Transportasi,436000,Ramadhan
47,pria,Energi,1050000,Ramadhan
51,pria,Teknisi,370000,Ramadhan
46,pria,Konsultan,500000,Ramadhan
33,pria,Freelancer,30000000,Ramadhan
31,pria,Staff,391982,Ramadhan
47,pria,Industri,2000000,Ramadhan
47,pria,Industri,1000000,Ramadhan
49,pria,Lainnya,490500,Ramadhan
38,pria,Lainnya,487500,Ramadhan
33,wanita,Akuntansi,300000,Ramadhan
30,pria,Amil,45000,Ramadhan
33,pria,Lainnya,135000,Ramadhan
31,pria,Staff,256754,Ramadhan
27,wanita,Lainnya,50000,Ramadhan
29,wanita,Staff,10000,Ramadhan
46,pria,PNS,438237,Ramadhan
29,wanita,Lainnya,300000,Ramadhan
39,wanita,Akuntansi,50000,Ramadhan
59,pria,Pegawai Swasta,5000000,Ramadhan
27,wanita,Amil,20000,Ramadhan
37,wanita,PNS,2035209,Ramadhan
28,pria,Staff,67500,Ramadhan
31,wanita,IT,1000000,Ramadhan
33,pria,Lainnya,10000,Ramadhan
39,pria,Amil,100000,Ramadhan
34,pria,Industri,360000,Ramadhan
28,pria,Staff,277500,Ramadhan
39,pria,Staff,72550,Ramadhan
32,pria,Lainnya,150000,Ramadhan
47,pria,Teknisi,1700000,Ramadhan
47,pria,Teknisi,225000,Ramadhan
39,pria,Staff,90600,Ramadhan
39,pria,Akuntansi,184934,Ramadhan
33,pria,Konsultan,392630,Ramadhan
72,pria,PNS,2058000,Ramadhan
48,pria,Konsultan,262500,Ramadhan
27,wanita,Amil,10001,Ramadhan
28,pria,Akuntansi,250000,Ramadhan
46,wanita,Akuntansi,510032,Ramadhan
35,pria,Energi,3375925,Ramadhan
46,pria,Transportasi,500000,Ramadhan
33,pria,Wiraswasta,395000,Ramadhan
30,pria,Teknisi,90000,Ramadhan
33,pria,Lainnya,135000,Ramadhan
32,pria,Amil,6000000,Ramadhan
37,pria,PNS,225000,Ramadhan
27,wanita,Amil,10001,Ramadhan
31,pria,Pegawai Swasta,1066500,Ramadhan
40,pria,Lainnya,225000,Ramadhan
37,pria,PNS,5198250,Ramadhan
34,wanita,Amil,1450000,Ramadhan
35,pria,Industri,45000,Ramadhan
36,pria,Amil,152887,Ramadhan
40,pria,Wiraswasta,135000,Ramadhan
47,pria,Energi,750000,Ramadhan
37,wanita,Pegawai Swasta,2000000,Ramadhan
52,pria,Lainnya,5000000,Ramadhan
32,pria,Transportasi,180000,Ramadhan
30,pria,Amil,10000,Ramadhan
41,pria,Amil,175750,Ramadhan
49,pria,Lainnya,500000,Ramadhan
28,pria,Amil,244514,Ramadhan
44,pria,Amil,825000,Ramadhan
35,pria,Amil,375000,Ramadhan
31,pria,Amil,246399,Ramadhan
41,pria,Amil,600000,Ramadhan
45,wanita,Amil,575000,Ramadhan
35,pria,Amil,375000,Ramadhan
33,pria,Amil,475000,Ramadhan
47,pria,Amil,280833,Ramadhan
35,pria,Pegawai Swasta,387500,Ramadhan
31,pria,Amil,249225,Ramadhan
34,wanita,Amil,170221,Ramadhan
52,pria,Amil,189250,Ramadhan
40,pria,Amil,172263,Ramadhan
31,pria,Amil,190365,Ramadhan
30,pria,Amil,587500,Ramadhan
